LND,NYSE,BRASILAGRO CIA BRASILEIRA DE PROPRIEDADES AGRICOLAS,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING	
LNDC,NASDAQ,LANDEC CORPORATION,CONSUMER NON-DURABLES,PACKAGED FOODS	
LNGR,NASDAQ,GLOBAL X LONGEVITY THEMATIC ETF,N/A,N/A	
LNN,NYSE,LINDSAY CORPORATION,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
LNT,NYSE,ALLIANT ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION	
LNTH,NASDAQ,"LANTHEUS HOLDINGS; INC.",HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES	
LOAN,NASDAQ,"MANHATTAN BRIDGE CAPITAL; INC",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
LOB,NASDAQ,"LIVE OAK BANCSHARES; INC.",FINANCE,MAJOR BANKS	
LOCO,NASDAQ,"EL POLLO LOCO HOLDINGS; INC.",CONSUMER SERVICES,RESTAURANTS	
LOGI,NASDAQ,LOGITECH INTERNATIONAL S.A.,TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT	
LOGM,NASDAQ,"LOGMEIN; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
LOMA,NYSE,LOMA NEGRA COMPANIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA,CAPITAL GOODS,BUILDING MATERIALS	
LONE,NASDAQ,LONESTAR RESOURCES US INC.,ENERGY,OIL & GAS PRODUCTION	
LOOP,NASDAQ,"LOOP INDUSTRIES; INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
LOPE,NASDAQ,"GRAND CANYON EDUCATION; INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES	
LOR,NYSE,"LAZARD WORLD DIVIDEND & INCOME FUND; INC.",N/A,N/A	
LORL,NASDAQ,"LORAL SPACE AND COMMUNICATIONS; INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT	
LOW,NYSE,"LOWE&#39;S COMPANIES; INC.",CONSUMER SERVICES,RETAIL: BUILDING MATERIALS	
LOXO,NASDAQ,"LOXO ONCOLOGY; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
LPCN,NASDAQ,LIPOCINE INC.,HEALTH CARE,MAJOR PHARMACEUTICALS	
LPG,NYSE,DORIAN LPG LTD.,TRANSPORTATION,MARINE TRANSPORTATION	
LPI,NYSE,"LAREDO PETROLEUM; INC.",ENERGY,OIL & GAS PRODUCTION	
LPL,NYSE,"LG DISPLAY CO.; LTD.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
LPLA,NASDAQ,LPL FINANCIAL HOLDINGS INC.,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
LPNT,NASDAQ,"LIFEPOINT HEALTH; INC.",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
LPSN,NASDAQ,"LIVEPERSON; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
LPT,NYSE,LIBERTY PROPERTY TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
LPTH,NASDAQ,"LIGHTPATH TECHNOLOGIES; INC.",TECHNOLOGY,SEMICONDUCTORS	
LPTX,NASDAQ,"LEAP THERAPEUTICS; INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
LPX,NYSE,LOUISIANA-PACIFIC CORPORATION,BASIC INDUSTRIES,FOREST PRODUCTS	
LQ,NYSE,LA QUINTA HOLDINGS INC.,CONSUMER SERVICES,HOTELS/RESORTS	
LQDT,NASDAQ,"LIQUIDITY SERVICES; INC.",MISCELLANEOUS,BUSINESS SERVICES	
LRAD,NASDAQ,LRAD CORPORATION,CONSUMER NON-DURABLES,CONSUMER ELECTRONICS/APPLIANCES	
LRCX,NASDAQ,LAM RESEARCH CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
LRGE,NASDAQ,CLEARBRIDGE LARGE CAP GROWTH ESG ETF,N/A,N/A	
LRN,NYSE,K12 INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
LSBK,NASDAQ,"LAKE SHORE BANCORP; INC.",FINANCE,SAVINGS INSTITUTIONS	
LSCC,NASDAQ,LATTICE SEMICONDUCTOR CORPORATION,TECHNOLOGY,SEMICONDUCTORS	
LSI,NYSE,"LIFE STORAGE; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
LSTR,NASDAQ,"LANDSTAR SYSTEM; INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES	
LSXMA,NASDAQ,LIBERTY MEDIA CORPORATION,CONSUMER SERVICES,BROADCASTING	
LSXMB,NASDAQ,LIBERTY MEDIA CORPORATION,CONSUMER SERVICES,BROADCASTING	
LSXMK,NASDAQ,LIBERTY MEDIA CORPORATION,CONSUMER SERVICES,BROADCASTING	
LTBR,NASDAQ,LIGHTBRIDGE CORPORATION,CONSUMER SERVICES,PROFESSIONAL SERVICES	
LTC,NYSE,"LTC PROPERTIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
LTM,NYSE,LATAM AIRLINES GROUP S.A.,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES	
LTN,NYSE,UNION ACQUISITION CORP.,FINANCE,BUSINESS SERVICES	
LTN.U,NYSE,UNION ACQUISITION CORP.,N/A,N/A	
LTN.WS,NYSE,UNION ACQUISITION CORP.,N/A,N/A	
LTN~,NYSE,UNION ACQUISITION CORP.,N/A,N/A	
LTRPA,NASDAQ,"LIBERTY TRIPADVISOR HOLDINGS; INC.",TECHNOLOGY,EDP SERVICES	
LTRPB,NASDAQ,"LIBERTY TRIPADVISOR HOLDINGS; INC.",TECHNOLOGY,EDP SERVICES	
LTRX,NASDAQ,"LANTRONIX; INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT	
LTXB,NASDAQ,"LEGACYTEXAS FINANCIAL GROUP; INC.",FINANCE,SAVINGS INSTITUTIONS	
LUB,NYSE,"LUBY&#39;S; INC.",CONSUMER SERVICES,RESTAURANTS	
LUK,NYSE,LEUCADIA NATIONAL CORPORATION,CONSUMER NON-DURABLES,MEAT/POULTRY/FISH	
LULU,NASDAQ,LULULEMON ATHLETICA INC.,CONSUMER NON-DURABLES,APPAREL	
LUNA,NASDAQ,LUNA INNOVATIONS INCORPORATED,HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH	
LUV,NYSE,SOUTHWEST AIRLINES COMPANY,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES	
LVHD,NASDAQ,LEGG MASON LOW VOLATILITY HIGH DIVIDEND ETF,N/A,N/A	
LVS,NYSE,LAS VEGAS SANDS CORP.,CONSUMER SERVICES,HOTELS/RESORTS	
LW,NYSE,"LAMB WESTON HOLDINGS; INC.",CONSUMER NON-DURABLES,PACKAGED FOODS	
LWAY,NASDAQ,"LIFEWAY FOODS; INC.",CONSUMER NON-DURABLES,PACKAGED FOODS	
LX,NASDAQ,LEXINFINTECH HOLDINGS LTD.,FINANCE,FINANCE: CONSUMER SERVICES	
LXFR,NYSE,LUXFER HOLDINGS PLC,BASIC INDUSTRIES,MAJOR CHEMICALS	
LXFT,NYSE,"LUXOFT HOLDING; INC.",TECHNOLOGY,EDP SERVICES	
LXP,NYSE,LEXINGTON REALTY TRUST,N/A,N/A	
LXP^C,NYSE,LEXINGTON REALTY TRUST,N/A,N/A	
LXRX,NASDAQ,"LEXICON PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
LXU,NYSE,LSB INDUSTRIES INC.,BASIC INDUSTRIES,MAJOR CHEMICALS	
LYB,NYSE,LYONDELLBASELL INDUSTRIES NV,BASIC INDUSTRIES,MAJOR CHEMICALS	
LYG,NYSE,LLOYDS BANKING GROUP PLC,FINANCE,COMMERCIAL BANKS	
LYL,NASDAQ,DRAGON VICTORY INTERNATIONAL LIMITED,FINANCE,FINANCE/INVESTORS SERVICES	
LYTS,NASDAQ,LSI INDUSTRIES INC.,CONSUMER DURABLES,BUILDING PRODUCTS	
LYV,NYSE,"LIVE NATION ENTERTAINMENT; INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION	
LZB,NYSE,LA-Z-BOY INCORPORATED,CONSUMER DURABLES,HOME FURNISHINGS	
M,NYSE,MACY&#39;S INC,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES	
MA,NYSE,MASTERCARD INCORPORATED,MISCELLANEOUS,BUSINESS SERVICES	
MAA,NYSE,"MID-AMERICA APARTMENT COMMUNITIES; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
MAA^I,NYSE,"MID-AMERICA APARTMENT COMMUNITIES; INC.",N/A,N/A	
MAC,NYSE,MACERICH COMPANY (THE),CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
MACK,NASDAQ,"MERRIMACK PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MACQ,NASDAQ,"M I ACQUISITIONS; INC.",FINANCE,BUSINESS SERVICES	
MACQU,NASDAQ,"M I ACQUISITIONS; INC.",N/A,N/A	
MACQW,NASDAQ,"M I ACQUISITIONS; INC.",FINANCE,BUSINESS SERVICES	
MAGS,NASDAQ,MAGAL SECURITY SYSTEMS LTD.,CONSUMER DURABLES,TELECOMMUNICATIONS EQUIPMENT	
MAIN,NYSE,MAIN STREET CAPITAL CORPORATION,N/A,N/A	
MAMS,NASDAQ,"MAM SOFTWARE GROUP; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MAN,NYSE,MANPOWERGROUP,TECHNOLOGY,PROFESSIONAL SERVICES	
MANH,NASDAQ,"MANHATTAN ASSOCIATES; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MANT,NASDAQ,MANTECH INTERNATIONAL CORPORATION,CONSUMER SERVICES,OTHER CONSUMER SERVICES	
MANU,NYSE,MANCHESTER UNITED LTD.,CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION	
MAR,NASDAQ,MARRIOTT INTERNATIONAL,CONSUMER SERVICES,HOTELS/RESORTS	
MARA,NASDAQ,"MARATHON PATENT GROUP; INC.",MISCELLANEOUS,MULTI-SECTOR COMPANIES	
MARK,NASDAQ,"REMARK HOLDINGS; INC.",CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT	
MARPS,NASDAQ,MARINE PETROLEUM TRUST,ENERGY,OIL & GAS PRODUCTION	
MAS,NYSE,MASCO CORPORATION,BASIC INDUSTRIES,FOREST PRODUCTS	
MASI,NASDAQ,MASIMO CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
MAT,NASDAQ,"MATTEL; INC.",CONSUMER NON-DURABLES,RECREATIONAL PRODUCTS/TOYS	
MATR,NASDAQ,MATTERSIGHT CORPORATION,TECHNOLOGY,EDP SERVICES	
MATW,NASDAQ,MATTHEWS INTERNATIONAL CORPORATION,CAPITAL GOODS,METAL FABRICATIONS	
MATX,NYSE,"MATSON; INC.",CONSUMER SERVICES,MARINE TRANSPORTATION	
MAV,NYSE,PIONEER MUNICIPAL HIGH INCOME ADVANTAGE TRUST,N/A,N/A	
MAXR,NYSE,MAXAR TECHNOLOGIES LTD.,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT	
MAYS,NASDAQ,"J. W. MAYS; INC.",CONSUMER SERVICES,BUILDING OPERATORS	
MB,NASDAQ,"MINDBODY; INC.",TECHNOLOGY,EDP SERVICES	
MBB,NASDAQ,ISHARES MBS ETF,N/A,N/A	
MBCN,NASDAQ,MIDDLEFIELD BANC CORP.,FINANCE,MAJOR BANKS	
MBFI,NASDAQ,MB FINANCIAL INC.,FINANCE,MAJOR BANKS	
MBFIO,NASDAQ,MB FINANCIAL INC.,FINANCE,MAJOR BANKS	
MBI,NYSE,"MBIA; INC.",FINANCE,PROPERTY-CASUALTY INSURERS	
MBII,NASDAQ,"MARRONE BIO INNOVATIONS; INC.",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS	
MBIN,NASDAQ,MERCHANTS BANCORP,FINANCE,MAJOR BANKS	
MBIO,NASDAQ,"MUSTANG BIO; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MBOT,NASDAQ,MICROBOT MEDICAL INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
MBRX,NASDAQ,"MOLECULIN BIOTECH; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MBSD,NASDAQ,FLEXSHARES DISCIPLINED DURATION MBS INDEX FUND,N/A,N/A	
MBT,NYSE,MOBILE TELESYSTEMS OJSC,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT	
MBTF,NASDAQ,M B T FINANCIAL CORP,FINANCE,MAJOR BANKS	
MBUU,NASDAQ,"MALIBU BOATS; INC.",CAPITAL GOODS,MARINE TRANSPORTATION	
MBVX,NASDAQ,"MABVAX THERAPEUTICS HOLDINGS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MBWM,NASDAQ,MERCANTILE BANK CORPORATION,FINANCE,MAJOR BANKS	
MC,NYSE,MOELIS & COMPANY,FINANCE,INVESTMENT MANAGERS	
MCA,NYSE,"BLACKROCK MUNIYIELD CALIFORNIA INSURED FUND; INC.",N/A,N/A	
MCB,NYSE,METROPOLITAN BANK HOLDING CORP.,FINANCE,MAJOR BANKS	
MCBC,NASDAQ,MACATAWA BANK CORPORATION,FINANCE,MAJOR BANKS	
MCC,NYSE,MEDLEY CAPITAL CORPORATION,N/A,N/A	
MCD,NYSE,MCDONALD&#39;S CORPORATION,CONSUMER SERVICES,RESTAURANTS	
MCEF,NASDAQ,FIRST TRUST MUNICIPAL CEF INCOME OPPORTUNITY ETF,N/A,N/A	
MCEP,NASDAQ,"MID-CON ENERGY PARTNERS; LP",ENERGY,OIL & GAS PRODUCTION	
MCFT,NASDAQ,"MCBC HOLDINGS; INC.",CAPITAL GOODS,MARINE TRANSPORTATION	
MCHI,NASDAQ,ISHARES MSCI CHINA ETF,N/A,N/A	
MCHP,NASDAQ,MICROCHIP TECHNOLOGY INCORPORATED,TECHNOLOGY,SEMICONDUCTORS	
MCHX,NASDAQ,"MARCHEX; INC.",MISCELLANEOUS,BUSINESS SERVICES	
MCI,NYSE,BARINGS CORPORATE INVESTORS,N/A,N/A	
MCK,NYSE,MCKESSON CORPORATION,HEALTH CARE,OTHER PHARMACEUTICALS	
MCN,NYSE,MADISON COVERED CALL & EQUITY STRATEGY FUND,N/A,N/A	
MCO,NYSE,MOODY&#39;S CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES	
MCR,NYSE,MFS CHARTER INCOME TRUST,N/A,N/A	
MCRB,NASDAQ,"SERES THERAPEUTICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MCRI,NASDAQ,"MONARCH CASINO & RESORT; INC.",CONSUMER SERVICES,HOTELS/RESORTS	
MCRN,NYSE,MILACRON HOLDINGS CORP.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
MCS,NYSE,MARCUS CORPORATION (THE),CONSUMER SERVICES,MOVIES/ENTERTAINMENT	
MCV,NYSE,MEDLEY CAPITAL CORPORATION,N/A,N/A	
MCX,NYSE,MEDLEY CAPITAL CORPORATION,N/A,N/A	
MCY,NYSE,MERCURY GENERAL CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS	
MD,NYSE,"MEDNAX; INC",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
MDB,NASDAQ,"MONGODB; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MDC,NYSE,"M.D.C. HOLDINGS; INC.",CAPITAL GOODS,HOMEBUILDING	
MDCA,NASDAQ,MDC PARTNERS INC.,TECHNOLOGY,ADVERTISING	
MDCO,NASDAQ,THE MEDICINES COMPANY,HEALTH CARE,MAJOR PHARMACEUTICALS	
MDGL,NASDAQ,"MADRIGAL PHARMACEUTICALS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MDGS,NASDAQ,MEDIGUS LTD.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
MDIV,NASDAQ,FIRST TRUST MULTI-ASSET DIVERSIFIED INCOME INDEX FUND,N/A,N/A	
MDLQ,NYSE,MEDLEY LLC,FINANCE,INVESTMENT MANAGERS	
MDLX,NYSE,MEDLEY LLC,FINANCE,INVESTMENT MANAGERS	
MDLY,NYSE,MEDLEY MANAGEMENT INC.,FINANCE,INVESTMENT MANAGERS	
MDLZ,NASDAQ,"MONDELEZ INTERNATIONAL; INC.",CONSUMER NON-DURABLES,PACKAGED FOODS	
MDP,NYSE,MEREDITH CORPORATION,CONSUMER SERVICES,NEWSPAPERS/MAGAZINES	
MDR,NYSE,"MCDERMOTT INTERNATIONAL; INC.",CAPITAL GOODS,METAL FABRICATIONS	
MDRX,NASDAQ,"ALLSCRIPTS HEALTHCARE SOLUTIONS; INC.",TECHNOLOGY,EDP SERVICES	
MDSO,NASDAQ,"MEDIDATA SOLUTIONS; INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MDT,NYSE,MEDTRONIC PLC,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS	
MDU,NYSE,"MDU RESOURCES GROUP; INC.",BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)	
MDWD,NASDAQ,MEDIWOUND LTD.,CONSUMER DURABLES,SPECIALTY CHEMICALS	
MDXG,NASDAQ,"MIMEDX GROUP; INC",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS	
MED,NYSE,MEDIFAST INC,CONSUMER NON-DURABLES,PACKAGED FOODS	
MEDP,NASDAQ,"MEDPACE HOLDINGS; INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH	
MEET,NASDAQ,"THE MEET GROUP; INC.",CONSUMER SERVICES,ADVERTISING	
MEI,NYSE,"METHODE ELECTRONICS; INC.",CAPITAL GOODS,ELECTRICAL PRODUCTS	
MEIP,NASDAQ,"MEI PHARMA; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MELI,NASDAQ,"MERCADOLIBRE; INC.",MISCELLANEOUS,BUSINESS SERVICES	
MELR,NASDAQ,"MELROSE BANCORP; INC.",FINANCE,MAJOR BANKS	
MEN,NYSE,"BLACKROCK MUNIENHANCED FUND; INC.",N/A,N/A	
MEOH,NASDAQ,METHANEX CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS	
MERC,NASDAQ,MERCER INTERNATIONAL INC.,BASIC INDUSTRIES,PAPER	
MER^K,NYSE,"MERRILL LYNCH & CO.; INC.",N/A,N/A	
MER^P.CL,NYSE,"MERRILL LYNCH & CO.; INC.",N/A,N/A	
MESO,NASDAQ,MESOBLAST LIMITED,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)	
MET,NYSE,"METLIFE; INC.",FINANCE,LIFE INSURANCE	
METC,NASDAQ,"RAMACO RESOURCES; INC.",ENERGY,COAL MINING	
MET^A,NYSE,"METLIFE; INC.",N/A,N/A	
MFA,NYSE,"MFA FINANCIAL; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
MFA^B,NYSE,"MFA FINANCIAL; INC.",N/A,N/A	
MFC,NYSE,MANULIFE FINANCIAL CORP,FINANCE,LIFE INSURANCE	
MFCB,NYSE,MFC BANCORP LTD.,FINANCE,COMMERCIAL BANKS	
MFD,NYSE,MACQUARIE FIRST TRUST GLOBAL,N/A,N/A	
MFG,NYSE,"MIZUHO FINANCIAL GROUP; INC.",FINANCE,MAJOR BANKS	
MFGP,NYSE,MICRO FOCUS INTL PLC,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MFIN,NASDAQ,MEDALLION FINANCIAL CORP.,FINANCE,FINANCE: CONSUMER SERVICES	
MFINL,NASDAQ,MEDALLION FINANCIAL CORP.,FINANCE,FINANCE: CONSUMER SERVICES	
MFL,NYSE,BLACKROCK MUNIHOLDINGS INVESTMENT QUALITY FUND,N/A,N/A	
MFM,NYSE,MFS MUNICIPAL INCOME TRUST,N/A,N/A	
MFNC,NASDAQ,MACKINAC FINANCIAL CORPORATION,FINANCE,MAJOR BANKS	
MFO,NYSE,"MFA FINANCIAL; INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
MFSF,NASDAQ,MUTUALFIRST FINANCIAL INC.,FINANCE,MAJOR BANKS	
MFT,NYSE,BLACKROCK MUNIYIELD INVESTMENT QUALITYFUND,N/A,N/A	
MFV,NYSE,MFS SPECIAL VALUE TRUST,N/A,N/A	
MG,NYSE,MISTRAS GROUP INC,CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL	
MGA,NYSE,"MAGNA INTERNATIONAL; INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.	
MGEE,NASDAQ,MGE ENERGY INC.,ENERGY,ELECTRIC UTILITIES: CENTRAL	
MGEN,NASDAQ,"MIRAGEN THERAPEUTICS; INC.",HEALTH CARE,MEDICAL SPECIALITIES	
MGF,NYSE,MFS GOVERNMENT MARKETS INCOME TRUST,N/A,N/A	
MGI,NASDAQ,"MONEYGRAM INTERNATIONAL; INC.",MISCELLANEOUS,BUSINESS SERVICES	
MGIC,NASDAQ,MAGIC SOFTWARE ENTERPRISES LTD.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MGLN,NASDAQ,"MAGELLAN HEALTH; INC.",HEALTH CARE,HOSPITAL/NURSING MANAGEMENT	
MGM,NYSE,MGM RESORTS INTERNATIONAL,CONSUMER SERVICES,HOTELS/RESORTS	
MGNX,NASDAQ,"MACROGENICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
MGP,NYSE,MGM GROWTH PROPERTIES LLC,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS	
MGPI,NASDAQ,"MGP INGREDIENTS; INC.",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)	
MGRC,NASDAQ,MCGRATH RENTCORP,TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES	
MGU,NYSE,MACQUARIE GLOBAL INFRASTRUCTURE TOTAL RETURN FUND INC.,N/A,N/A	
MGYR,NASDAQ,"MAGYAR BANCORP; INC.",FINANCE,SAVINGS INSTITUTIONS	
MHD,NYSE,"BLACKROCK MUNIHOLDINGS FUND; INC.",N/A,N/A	
MHF,NYSE,"WESTERN ASSET MUNICIPAL HIGH INCOME FUND; INC.",N/A,N/A	
MHI,NYSE,PIONEER MUNICIPAL HIGH INCOME TRUST,N/A,N/A	
MHK,NYSE,"MOHAWK INDUSTRIES; INC.",CONSUMER DURABLES,HOME FURNISHINGS	
MHLA,NYSE,"MAIDEN HOLDINGS; LTD.",FINANCE,PROPERTY-CASUALTY INSURERS	
MHLD,NASDAQ,"MAIDEN HOLDINGS; LTD.",FINANCE,PROPERTY-CASUALTY INSURERS	
MHN,NYSE,"BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND; INC.",N/A,N/A	
MHNC,NYSE,"MAIDEN HOLDINGS; LTD.",FINANCE,PROPERTY-CASUALTY INSURERS	
MHO,NYSE,"M/I HOMES; INC.",CAPITAL GOODS,HOMEBUILDING	
MH^A,NYSE,"MAIDEN HOLDINGS; LTD.",N/A,N/A	
MH^C,NYSE,"MAIDEN HOLDINGS; LTD.",N/A,N/A	
MH^D,NYSE,"MAIDEN HOLDINGS; LTD.",N/A,N/A	
MIC,NYSE,MACQUARIE INFRASTRUCTURE CORPORATION,ENERGY,OIL REFINING/MARKETING	
MICT,NASDAQ,"MICRONET ENERTEC TECHNOLOGIES; INC.",CAPITAL GOODS,ELECTRICAL PRODUCTS	
MIDD,NASDAQ,THE MIDDLEBY CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS	
MIE,NYSE,"COHEN & STEERS MLP INCOME AND ENERGY OPPORTUNITY FUND; INC.",N/A,N/A	
MIK,NASDAQ,"THE MICHAELS COMPANIES; INC.",CONSUMER SERVICES,RECREATIONAL PRODUCTS/TOYS	
MILN,NASDAQ,GLOBAL X MILLENNIALS THEMATIC ETF,N/A,N/A	
MIME,NASDAQ,MIMECAST LIMITED,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MIN,NYSE,MFS INTERMEDIATE INCOME TRUST,N/A,N/A	
MIND,NASDAQ,"MITCHAM INDUSTRIES; INC.",TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES	
MINDP,NASDAQ,"MITCHAM INDUSTRIES; INC.",TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES	
MINI,NASDAQ,"MOBILE MINI; INC.",CAPITAL GOODS,METAL FABRICATIONS	
MITK,NASDAQ,"MITEK SYSTEMS; INC.",TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT	
MITL,NASDAQ,MITEL NETWORKS CORPORATION,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT	
MITT,NYSE,"AG MORTGAGE INVESTMENT TRUST; INC.",N/A,N/A	
MITT^A,NYSE,"AG MORTGAGE INVESTMENT TRUST; INC.",N/A,N/A	
MITT^B,NYSE,"AG MORTGAGE INVESTMENT TRUST; INC.",N/A,N/A	
MIXT,NYSE,MIX TELEMATICS LIMITED,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE	
MIY,NYSE,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND; INC.",N/A,N/A	
MKC,NYSE,"MCCORMICK & COMPANY; INCORPORATED",CONSUMER NON-DURABLES,PACKAGED FOODS	
MKC.V,NYSE,"MCCORMICK & COMPANY; INCORPORATED",CONSUMER NON-DURABLES,PACKAGED FOODS	
MKGI,NASDAQ,"MONAKER GROUP; INC.",CONSUMER SERVICES,TRANSPORTATION SERVICES	
MKL,NYSE,MARKEL CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS	
MKSI,NASDAQ,"MKS INSTRUMENTS; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
MKTX,NASDAQ,"MARKETAXESS HOLDINGS; INC.",FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE	
MLAB,NASDAQ,"MESA LABORATORIES; INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS	
MLCO,NASDAQ,MELCO RESORTS & ENTERTAINMENT LIMITED,CONSUMER SERVICES,HOTELS/RESORTS	
MLHR,NASDAQ,"HERMAN MILLER; INC.",CONSUMER DURABLES,OFFICE EQUIPMENT/SUPPLIES/SERVICES	
MLI,NYSE,"MUELLER INDUSTRIES; INC.",CAPITAL GOODS,METAL FABRICATIONS	
MLM,NYSE,"MARTIN MARIETTA MATERIALS; INC.",BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)	
MLNT,NASDAQ,"MELINTA THERAPEUTICS; INC.",HEALTH CARE,MAJOR PHARMACEUTICALS	
